username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
	2010-06-07 23:58	0	0	"RT @capflowwatch : BHO spending your tax $$$ on political propaganda, lies about Obamacare | http://capital-flow-watch.net/21x #tcot"		@capflowwatch	#tcot	"15665464063"	https://twitter.com/JENin140/status/15665464063
	2010-06-07 23:57	0	0	"The less the G20 does, the better - Financial Post: As the Group of 20 summit pandemic spreads from the media, aca ... http://bit.ly/9vDJNV"				"15665393301"	https://twitter.com/actor51/status/15665393301
	2010-06-07 23:57	0	0	"The less the G20 does, the better - Financial Post: As the Group of 20 summit pandemic spreads from the media, aca ... http://bit.ly/9vDJNV"				"15665391238"	https://twitter.com/actorgal27/status/15665391238
	2010-06-07 23:57	0	0	"The less the G20 does, the better - Financial Post: As the Group of 20 summit pandemic spreads from the media, aca ... http://bit.ly/9vDJNV"				"15665390726"	https://twitter.com/actorguy19/status/15665390726
	2010-06-07 23:56	1	0	"BHO spending your tax $$$ on political propaganda, lies about Obamacare | http://capital-flow-watch.net/21x #tcot"			#tcot	"15665342879"	https://twitter.com/capflowwatch/status/15665342879
	2010-06-07 23:56	0	0	"New blog post: News about Obamacare issue #4 http://coachep.com/wordpress/?p=3226"			#4	"15665337836"	https://twitter.com/thecoachep/status/15665337836
	2010-06-07 23:54	0	0	"Rep Rick Larsen [D] from WA-2 voted for Obamacare -- vote em out in Nov #tcot #912 #teaparty #gop #dnc #vote2010 #tlot #p2"			#tcot #912 #teaparty #gop #dnc #vote2010 #tlot #p2	"15665178858"	https://twitter.com/HCReminder/status/15665178858
	2010-06-07 23:53	0	0	"British ObamaCare update: New PM looking at hospital with 1,200 needless deaths http://bit.ly/92qEHm"				"15665149374"	https://twitter.com/fuzislippers/status/15665149374
	2010-06-07 23:53	6	2	"Dems furious as ' Obamacare ' comes back to bite them (TV ad) | http://capital-flow-watch.net/5ep See comments #tcot"			#tcot	"15665128766"	https://twitter.com/capflowwatch/status/15665128766
	2010-06-07 23:52	0	0	"Bet the liberal media love the Dems $125 Million Obamacare campaign for seniors.They make $$ on ads. http://bit.ly/97rBg8"				"15665099756"	https://twitter.com/daynutrition/status/15665099756
	2010-06-07 23:52	0	0	"@HugeBeliebers Mera Aca (I don't have idia of who its it) have the Email (msn, hotmail, hoever you wanna called) of Justin Bieber :)!"		@HugeBeliebers		"15665094395"	https://twitter.com/ItsLeoncito/status/15665094395
	2010-06-07 23:51	0	0	"Seniors now understand Obamacare will cut their Medicare benefits dramatically by $1/2 trillion but Dems spend $125 million ad campaign."				"15665034471"	https://twitter.com/daynutrition/status/15665034471
	2010-06-07 23:51	0	0	"@HugeBeliebers HEYY DO YOU WANT THE MEANING OF..MERA ACA TIENEN EL EMAIL DEL JUSTIN BIEBER..?"		@HugeBeliebers		"15665003167"	https://twitter.com/Ximenoo/status/15665003167
	2010-06-07 23:50	0	0	"Cong Dems & Obama try 2 get seniors to vote 4 Dems even though Obamacare will cost $1 - $1 1/2 trillion. Seniors smart! http://bit.ly/97rBg8"				"15664978346"	https://twitter.com/daynutrition/status/15664978346
	2010-06-07 23:48	0	0	"Cong Dems launch $125 Million ad campaign on Obamacare to get seniors to vote for them. $1/2 Trillion cuts to Medicare. http://bit.ly/97rBg8"				"15664877499"	https://twitter.com/daynutrition/status/15664877499
	2010-06-07 23:48	0	0	"Rep Jay Inslee [D] from WA-1 voted for Obamacare -- vote em out in Nov #tcot #912 #teaparty #gop #dnc #vote2010 #tlot #p2"			#tcot #912 #teaparty #gop #dnc #vote2010 #tlot #p2	"15664826371"	https://twitter.com/HCReminder/status/15664826371
	2010-06-07 23:47	1	0	"Obamacare 2010: Death & Disability Panels | http://capital-flow-watch.net/xaq Sarah Palin was right! #tcot"			#tcot	"15664805384"	https://twitter.com/capflowwatch/status/15664805384
	2010-06-07 23:47	0	0	"@Chouch_Nava mejor ven para aca .... I've been abandoned like your dogs!!!"		@Chouch_Nava		"15664793653"	https://twitter.com/riverzurita/status/15664793653
	2010-06-07 23:43	1	0	"If ANY 1 can sell Obamacare it's Daschle & a Kennedy & 4 only $125 MIL? http://politi.co/d3Ux97 #cbiz #tcot #ocra #sgp #teaparty #REPEAL #rs"			#cbiz #tcot #ocra #sgp #teaparty #REPEAL #rs	"15664532146"	https://twitter.com/CSteven/status/15664532146
	2010-06-07 23:43	0	0	"If ANY 1 can sell Obamacare it's Daschle & a Kennedy & 4 only $125 MIL? http://politi.co/d3Ux97 #cbiz #tcot #ocra #sgp #teaparty #REPEAL #rs"			#cbiz #tcot #ocra #sgp #teaparty #REPEAL #rs	"15664531410"	https://twitter.com/CStevenTucker/status/15664531410
	2010-06-07 23:42	0	0	"Rep Peter Welch [D] from VT-0 voted for Obamacare -- vote em out in Nov #tcot #912 #teaparty #gop #dnc #vote2010 #tlot #p2"			#tcot #912 #teaparty #gop #dnc #vote2010 #tlot #p2	"15664477131"	https://twitter.com/HCReminder/status/15664477131
	2010-06-07 23:39	0	0	"Prior 2 the passage of " Obamacare ", Medicare D was the largest HC entitlement expansion since Medicaid. @CongJoeWilson voted for MedD"		@CongJoeWilson		"15664357963"	https://twitter.com/JimIsleJenn/status/15664357963
	2010-06-07 23:38	0	0	"aca hace frio!!! ( @la_legarreta live on http://twitcam.com/vv4r)"		@la_legarreta		"15664270214"	https://twitter.com/florsoria/status/15664270214
	2010-06-07 23:36	0	0	"Rep James Moran [D] from VA-8 voted for Obamacare -- vote em out in Nov #tcot #912 #teaparty #gop #dnc #vote2010 #tlot #p2"			#tcot #912 #teaparty #gop #dnc #vote2010 #tlot #p2	"15664139765"	https://twitter.com/HCReminder/status/15664139765
	2010-06-07 23:35	0	0	"aca en argentina hace frio :S ( @la_legarreta live on http://twitcam.com/vv4r)"		@la_legarreta		"15664095979"	https://twitter.com/kaarenms_/status/15664095979
	2010-06-07 23:35	0	0	"nooo aca hace frio mucho frio en argentina ( @la_legarreta live on http://twitcam.com/vv4r)"		@la_legarreta		"15664094493"	https://twitter.com/nachiansaldi/status/15664094493
	2010-06-07 23:33	0	0	"RT @wlmitchell ObamaCare as Popular as Joran van der Sloot Blind Date http://bit.ly/9Qkix0 #P2 || OR DICK CHENEY ON A HUNTING TRIP! // NICE"		@wlmitchell	#P2	"15663984380"	https://twitter.com/TalkaboutBarack/status/15663984380
	2010-06-07 23:31	0	0	"Senate Committee To Hear Debate On Obamacare Mandate|Representative Kirk Talbot?s House Bill 1474 is the chance .. http://oohja.com/xf0s4"				"15663863470"	https://twitter.com/TheHayride/status/15663863470
	2010-06-07 23:30	0	0	"RT @BarryOops : ObamaCare as Popular as Joran van der Sloot on a Blind Date http://bit.ly/9Qkix0 #P2 || OR DICK CHENEY ON A HUNTING TRIP!"		@BarryOops	#P2	"15663815526"	https://twitter.com/JerseyGuy_Bill/status/15663815526
	2010-06-07 23:30	0	0	"Rep Thomas Perriello [D] from VA-5 voted for Obamacare -- vote em out in Nov #tcot #912 #teaparty #gop #dnc #vote2010 #tlot #p2"			#tcot #912 #teaparty #gop #dnc #vote2010 #tlot #p2	"15663796471"	https://twitter.com/HCReminder/status/15663796471
	2010-06-07 23:29	0	0	"@WMRepublicans Obamacare screwing the Elderly was a foregone conclusion. We all knew it and dems passed it. We need to kick ass 11/2/2010!"		@WMRepublicans		"15663768641"	https://twitter.com/nov62012/status/15663768641
	2010-06-07 23:28	0	0	"ObamaCare as Popular as Joran van der Sloot on a Blind Date http://bit.ly/9Qkix0 #tsot #912 #teaparty #tcot #palin12 #spwbt #sgp"			#tsot #912 #teaparty #tcot #palin12 #spwbt #sgp	"15663710320"	https://twitter.com/jjlee13/status/15663710320
	2010-06-07 23:27	0	0	"RT @BarryOops ObamaCare as Popular as Joran van der Sloot on a Blind Date http://bit.ly/9Qkix0 #tsot #912 #teaparty #tcot #palin12 #sp ..."		@BarryOops	#tsot #912 #teaparty #tcot #palin12 #sp	"15663668202"	https://twitter.com/TCOT_Talk/status/15663668202
	2010-06-07 23:26	0	0	"ObamaCare as Popular as Joran van der Sloot on a Blind Date http://bit.ly/9Qkix0 #tsot #912 #teaparty #tcot #palin12 #spwbt #sgp"			#tsot #912 #teaparty #tcot #palin12 #spwbt #sgp	"15663611898"	https://twitter.com/BarryOops/status/15663611898
	2010-06-07 23:26	0	0	"ObamaCare as Popular as Joran van der Sloot on a Blind Date http://bit.ly/9Qkix0 #tsot #912 #teaparty #tcot #palin12 #spwbt #sgp"			#tsot #912 #teaparty #tcot #palin12 #spwbt #sgp	"15663611064"	https://twitter.com/TalkaboutBarack/status/15663611064
	2010-06-07 23:25	0	0	"@MiSolChile yess.. aca ando :)"		@MiSolChile		"15663561795"	https://twitter.com/NadieSeVaChile/status/15663561795
	2010-06-07 23:24	0	0	"Rep Robert Scott [D] from VA-3 voted for Obamacare -- vote em out in Nov #tcot #912 #teaparty #gop #dnc #vote2010 #tlot #p2"			#tcot #912 #teaparty #gop #dnc #vote2010 #tlot #p2	"15663456728"	https://twitter.com/HCReminder/status/15663456728
	2010-06-07 23:22	0	0	"RT @HCReminder Rep Harry Mitchell [D] from AZ-5 voted for Obamacare -- vote em out in Nov. WILL YOU STOP REPEATING THAT!!!!!"		@HCReminder		"15663366353"	https://twitter.com/HarryMitchellNO/status/15663366353
	2010-06-07 23:18	0	0	"Old Dem standbys head up ObamaCare pitch: http://www.awesomecapital.com #hcr http://tinyurl.com/27jcyha"			#hcr	"15663139734"	https://twitter.com/AwesomeCapital/status/15663139734
	2010-06-07 23:18	0	0	"Rep Gerald Connolly [D] from VA-11 voted for Obamacare -- vote em out in Nov #tcot #912 #teaparty #gop #dnc #vote2010 #tlot #p2"			#tcot #912 #teaparty #gop #dnc #vote2010 #tlot #p2	"15663103801"	https://twitter.com/HCReminder/status/15663103801
	2010-06-07 23:13	0	0	"Check out Alexa's site info page for aca -hotel.de http://www.alexa.com/siteinfo/ aca -hotel.de#trafficstats"			#trafficstats	"15662862826"	https://twitter.com/aca_hotel/status/15662862826
	2010-06-07 23:12	0	0	"Rep Al Green [D] from TX-9 voted for Obamacare -- vote em out in Nov #tcot #912 #teaparty #gop #dnc #vote2010 #tlot #p2"			#tcot #912 #teaparty #gop #dnc #vote2010 #tlot #p2	"15662764410"	https://twitter.com/HCReminder/status/15662764410
	2010-06-07 23:11	0	0	"Days after Obama Admin admits ObamaCare will raise #hc costs, Dems admit it will hurt employers too: http://is.gd/bJVFB"			#hc	"15662750289"	https://twitter.com/Sassafras_Knob/status/15662750289
	2010-06-07 23:08	0	0	"RT @Kalel194: Lessons from Canada: Stay Away from Nationalized Medicine http://twurl.nl/rzimd0 #obamacare #tcot #sgp #teaparty #twisters"		@Kalel194	#obamacare #tcot #sgp #teaparty #twisters	"15662549899"	https://twitter.com/SAMMIESMILES8/status/15662549899
	2010-06-07 23:06	0	0	"Small-business lobby to fight Obamacare , too http://bit.ly/9vXhNA"				"15662447674"	https://twitter.com/mfax/status/15662447674
	2010-06-07 23:06	0	0	"Rep Eddie Johnson [D] from TX-30 voted for Obamacare -- vote em out in Nov #tcot #912 #teaparty #gop #dnc #vote2010 #tlot #p2"			#tcot #912 #teaparty #gop #dnc #vote2010 #tlot #p2	"15662426168"	https://twitter.com/HCReminder/status/15662426168
	2010-06-07 23:00	1	0	"Rep Raymond Green [D] from TX-29 voted for Obamacare -- vote em out in Nov #tcot #912 #teaparty #gop #dnc #vote2010 #tlot #p2"			#tcot #912 #teaparty #gop #dnc #vote2010 #tlot #p2	"15662077867"	https://twitter.com/HCReminder/status/15662077867
	2010-06-07 22:59	0	0	"@KathyKonst It's supposed to get better once ObamaCare comes on board. All ya gotta do is not get sick till then or something. Trillions of$"		@KathyKonst		"15662064065"	https://twitter.com/sleerost/status/15662064065
	2010-06-07 22:59	0	0	"RT @CSteven : Barry spends $125M to hire Tax CHEAT Tom Daschle 2 DEFEND #Obamacare http://politi.co/d3Ux97 #tcot #twisters #ocra #teaparty"		@CSteven	#Obamacare #tcot #twisters #ocra #teaparty	"15662041558"	https://twitter.com/SAMMIESMILES8/status/15662041558
	2010-06-07 22:59	0	0	"Obamacare Isn’t Medicine for Deficit http://is.gd/cGszm"				"15662037473"	https://twitter.com/Magmannn/status/15662037473
	2010-06-07 22:58	0	0	"@rapp89 aca nenoo...!! miss you too"		@rapp89		"15661973890"	https://twitter.com/GraMacu/status/15661973890
	2010-06-07 22:54	1	0	"Rep Henry Cuellar [D] from TX-28 voted for Obamacare -- vote em out in Nov #tcot #912 #teaparty #gop #dnc #vote2010 #tlot #p2"			#tcot #912 #teaparty #gop #dnc #vote2010 #tlot #p2	"15661744879"	https://twitter.com/HCReminder/status/15661744879
	2010-06-07 22:53	0	0	"ObamaCare overhaul bodes ill for business and employmen... - http://fwix.com/a/201_e9e80129ac"				"15661721024"	https://twitter.com/Springfieldwire/status/15661721024
	2010-06-07 22:53	0	0	"MasterChef 1,864M, Seven News 1,704M, Today Tonight 1,681M, Nine News 1,417M, ACA 1,404M, 2Half Men (R) 1,319M, 2Half Men 1,291M"				"15661713298"	https://twitter.com/THETUBEtv/status/15661713298
	2010-06-07 22:52	5	0	"RT @GOPLeader : Five Questions for President Obama About ObamaCare ’s Crushing Impact on Seniors http://bit.ly/cc6PBV #hcr #twisters"		@GOPLeader	#hcr #twisters	"15661684408"	https://twitter.com/runedart/status/15661684408
	2010-06-07 22:50	1	0	"How the big Pharmaceuticals will make Billions under Obamacare . http://ow.ly/1ppDB #tcot #tlot #p2 #hcr #healthcare #sgp #teaparty"			#tcot #tlot #p2 #hcr #healthcare #sgp #teaparty	"15661542852"	https://twitter.com/SamAdamsTPP/status/15661542852
	2010-06-07 22:49	0	0	"Alan Grayson opponent takes on ' Obamacare ' in TV ad http://chtr.it/zkgK58 #hcr #healthcare"			#hcr #healthcare	"15661490595"	https://twitter.com/TheHCRTrap/status/15661490595
	2010-06-07 22:48	0	0	"Rep Solomon Ortiz [D] from TX-27 voted for Obamacare -- vote em out in Nov #tcot #912 #teaparty #gop #dnc #vote2010 #tlot #p2"			#tcot #912 #teaparty #gop #dnc #vote2010 #tlot #p2	"15661410726"	https://twitter.com/HCReminder/status/15661410726
	2010-06-07 22:45	0	0	"@CSteven $ Budget to "sell" Obamacare like scene from movie "Dave": "Selling a car we've already bought." Remember?"		@CSteven		"15661281408"	https://twitter.com/bloodless_coup/status/15661281408
	2010-06-07 22:44	1	0	"hey hey hey FOLLOWERS si llego al limite estare aca ---> @MirandaBuss2 followme now¡"		@MirandaBuss2		"15661210054"	https://twitter.com/DoveCamerou/status/15661210054
	2010-06-07 22:44	0	0	"John Ibrahim is King of the Cross, Ben Fordham tells 2UE what it was like confronting him on the streets for ACA http://bit.ly/aLrM1h"				"15661191370"	https://twitter.com/2ue/status/15661191370
	2010-06-07 22:44	0	0	"John Ibrahim is King of the Cross, Ben Fordham tells 2UE what it was like confronting him on the streets for ACA http://bit.ly/aLrM1h"				"15661189394"	https://twitter.com/talklifestyleau/status/15661189394
	2010-06-07 22:42	1	0	"Rep Lloyd Doggett [D] from TX-25 voted for Obamacare -- vote em out in Nov #tcot #912 #teaparty #gop #dnc #vote2010 #tlot #p2"			#tcot #912 #teaparty #gop #dnc #vote2010 #tlot #p2	"15661078212"	https://twitter.com/HCReminder/status/15661078212
	2010-06-07 22:41	0	0	"Barry spends $125 MIL to hire Tax CHEAT Tom Daschle 2 DEFEND Obamacare http://politi.co/d3Ux97 RT @CSteven"		@CSteven		"15661072240"	https://twitter.com/NNealWhitefield/status/15661072240
	2010-06-07 22:41	3	0	"RT @CStevenTucker : Barry spends $125 MIL to hire Tax CHEAT Tom Daschle 2 DEFEND Obamacare http://politi.co/d3Ux97 #cbiz #tcot #twisters ..."		@CStevenTucker	#cbiz #tcot #twisters	"15661036775"	https://twitter.com/ladylibertas93/status/15661036775
	2010-06-07 22:40	1	0	"RT @CSteven : Barry spends $125 MIL to hire Tax CHEAT Tom Daschle 2 DEFEND Obamacare http://politi.co/d3Ux97 #tcot #ocra #teaparty #REPEAL"		@CSteven	#tcot #ocra #teaparty #REPEAL	"15661021678"	https://twitter.com/CFHeather/status/15661021678
